时间,标的,数量,价格,金额,手续费,印花税,总费用,方向
2025-03-14 09:30:00,511880.XSHG,800,100.332,80265.59999999999,24.08,0.0,24.08,买入
2025-03-17 09:30:00,511880.XSHG,-800,100.314,80251.2,24.08,0.0,24.08,卖出
2025-03-17 09:30:00,511880.XSHG,800,100.314,80251.2,24.08,0.0,24.08,买入
2025-03-18 09:30:00,511880.XSHG,-800,100.312,80249.59999999999,24.07,0.0,24.07,卖出
2025-03-18 09:30:00,511880.XSHG,800,100.312,80249.59999999999,24.07,0.0,24.07,买入
2025-03-19 09:30:00,511880.XSHG,-800,100.313,80250.40000000001,24.08,0.0,24.08,卖出
2025-03-19 09:30:00,511880.XSHG,800,100.313,80250.40000000001,24.08,0.0,24.08,买入
2025-03-20 09:30:00,511880.XSHG,-800,100.333,80266.4,24.08,0.0,24.08,卖出
2025-03-20 09:30:00,511880.XSHG,800,100.333,80266.4,24.08,0.0,24.08,买入
2025-03-21 09:30:00,511880.XSHG,-800,100.343,80274.40000000001,24.08,0.0,24.08,卖出
2025-03-21 09:30:00,511880.XSHG,800,100.343,80274.40000000001,24.08,0.0,24.08,买入
2025-03-24 09:30:00,511880.XSHG,-800,100.37,80296.0,24.09,0.0,24.09,卖出
2025-03-24 09:30:00,511880.XSHG,800,100.37,80296.0,24.09,0.0,24.09,买入
2025-03-25 09:30:00,511880.XSHG,-800,100.393,80314.4,24.09,0.0,24.09,卖出
2025-03-25 09:30:00,511880.XSHG,800,100.393,80314.4,24.09,0.0,24.09,买入
2025-03-26 09:30:00,511880.XSHG,-800,100.38,80304.0,24.09,0.0,24.09,卖出
2025-03-26 09:30:00,511880.XSHG,800,100.38,80304.0,24.09,0.0,24.09,买入
2025-03-27 09:30:00,511880.XSHG,-800,100.365,80292.0,24.09,0.0,24.09,卖出
2025-03-27 09:30:00,511880.XSHG,800,100.365,80292.0,24.09,0.0,24.09,买入
2025-03-28 09:30:00,511880.XSHG,-800,100.368,80294.4,24.09,0.0,24.09,卖出
2025-03-28 09:30:00,511880.XSHG,800,100.368,80294.4,24.09,0.0,24.09,买入
2025-03-31 09:30:00,511880.XSHG,-800,100.368,80294.4,24.09,0.0,24.09,卖出
2025-03-31 09:30:00,511880.XSHG,800,100.368,80294.4,24.09,0.0,24.09,买入
2025-04-01 09:30:00,511880.XSHG,-800,100.383,80306.4,24.09,0.0,24.09,卖出
2025-04-01 09:30:00,511880.XSHG,800,100.383,80306.4,24.09,0.0,24.09,买入
2025-04-02 09:30:00,511880.XSHG,-800,100.392,80313.59999999999,24.09,0.0,24.09,卖出
2025-04-02 09:30:00,511880.XSHG,800,100.392,80313.59999999999,24.09,0.0,24.09,买入
2025-04-03 09:30:00,511880.XSHG,-800,100.396,80316.8,24.1,0.0,24.1,卖出
2025-04-03 09:30:00,511880.XSHG,800,100.396,80316.8,24.1,0.0,24.1,买入
2025-04-07 09:30:00,511880.XSHG,-800,100.394,80315.20000000001,24.09,0.0,24.09,卖出
2025-04-07 09:30:00,511880.XSHG,800,100.394,80315.20000000001,24.09,0.0,24.09,买入
2025-04-08 09:30:00,511880.XSHG,-800,100.393,80314.4,24.09,0.0,24.09,卖出
2025-04-08 09:30:00,511880.XSHG,800,100.393,80314.4,24.09,0.0,24.09,买入
2025-04-09 09:30:00,511880.XSHG,-800,100.413,80330.4,24.1,0.0,24.1,卖出
2025-04-09 09:30:00,511880.XSHG,800,100.413,80330.4,24.1,0.0,24.1,买入
2025-04-10 09:30:00,511880.XSHG,-800,100.406,80324.8,24.1,0.0,24.1,卖出
2025-04-10 09:30:00,511880.XSHG,800,100.406,80324.8,24.1,0.0,24.1,买入
2025-04-11 09:30:00,511880.XSHG,-800,100.416,80332.8,24.1,0.0,24.1,卖出
2025-04-11 09:30:00,511880.XSHG,800,100.416,80332.8,24.1,0.0,24.1,买入
2025-04-14 09:30:00,511880.XSHG,-800,100.421,80336.8,24.1,0.0,24.1,卖出
2025-04-14 09:30:00,511880.XSHG,800,100.421,80336.8,24.1,0.0,24.1,买入
2025-04-15 09:30:00,511880.XSHG,-800,100.434,80347.2,24.1,0.0,24.1,卖出
2025-04-15 09:30:00,511880.XSHG,800,100.434,80347.2,24.1,0.0,24.1,买入
2025-04-16 09:30:00,511880.XSHG,-800,100.436,80348.8,24.1,0.0,24.1,卖出
2025-04-16 09:30:00,511880.XSHG,800,100.436,80348.8,24.1,0.0,24.1,买入
2025-04-17 09:30:00,511880.XSHG,-800,100.436,80348.8,24.1,0.0,24.1,卖出
2025-04-17 09:30:00,511880.XSHG,800,100.436,80348.8,24.1,0.0,24.1,买入
2025-04-18 09:30:00,511880.XSHG,-800,100.441,80352.8,24.11,0.0,24.11,卖出
2025-04-18 09:30:00,511880.XSHG,800,100.441,80352.8,24.11,0.0,24.11,买入
2025-04-21 09:30:00,511880.XSHG,-800,100.445,80356.0,24.11,0.0,24.11,卖出
2025-04-21 09:30:00,511880.XSHG,800,100.445,80356.0,24.11,0.0,24.11,买入
2025-04-22 09:30:00,511880.XSHG,-800,100.445,80356.0,24.11,0.0,24.11,卖出
2025-04-22 09:30:00,511880.XSHG,800,100.445,80356.0,24.11,0.0,24.11,买入
2025-04-23 09:30:00,511880.XSHG,-800,100.448,80358.4,24.11,0.0,24.11,卖出
2025-04-23 09:30:00,511880.XSHG,800,100.448,80358.4,24.11,0.0,24.11,买入
2025-04-24 09:30:00,511880.XSHG,-800,100.449,80359.2,24.11,0.0,24.11,卖出
2025-04-24 09:30:00,511880.XSHG,800,100.449,80359.2,24.11,0.0,24.11,买入
2025-04-25 09:30:00,511880.XSHG,-800,100.461,80368.8,24.11,0.0,24.11,卖出
2025-04-25 09:30:00,511880.XSHG,800,100.461,80368.8,24.11,0.0,24.11,买入
2025-04-28 09:30:00,511880.XSHG,-800,100.455,80364.0,24.11,0.0,24.11,卖出
2025-04-28 09:30:00,511880.XSHG,800,100.455,80364.0,24.11,0.0,24.11,买入
2025-04-29 09:30:00,511880.XSHG,-800,100.458,80366.4,24.11,0.0,24.11,卖出
2025-04-29 09:30:00,511880.XSHG,800,100.458,80366.4,24.11,0.0,24.11,买入
2025-04-30 09:30:00,511880.XSHG,-800,100.478,80382.4,24.11,0.0,24.11,卖出
2025-04-30 09:30:00,511880.XSHG,800,100.478,80382.4,24.11,0.0,24.11,买入
2025-05-06 09:30:00,511880.XSHG,-800,100.486,80388.8,24.12,0.0,24.12,卖出
2025-05-06 09:30:00,511880.XSHG,800,100.486,80388.8,24.12,0.0,24.12,买入
2025-05-07 09:30:00,511880.XSHG,-800,100.484,80387.2,24.12,0.0,24.12,卖出
2025-05-07 09:30:00,511880.XSHG,800,100.484,80387.2,24.12,0.0,24.12,买入
2025-05-08 09:30:00,511880.XSHG,-800,100.492,80393.6,24.12,0.0,24.12,卖出
2025-05-08 09:30:00,511880.XSHG,800,100.492,80393.6,24.12,0.0,24.12,买入
2025-05-09 09:30:00,511880.XSHG,-800,100.502,80401.59999999999,24.12,0.0,24.12,卖出
2025-05-09 09:30:00,511880.XSHG,800,100.502,80401.59999999999,24.12,0.0,24.12,买入
2025-05-12 09:30:00,511880.XSHG,-800,100.504,80403.2,24.12,0.0,24.12,卖出
2025-05-12 09:30:00,511880.XSHG,800,100.504,80403.2,24.12,0.0,24.12,买入
2025-05-13 09:30:00,511880.XSHG,-800,100.505,80404.0,24.12,0.0,24.12,卖出
2025-05-13 09:30:00,511880.XSHG,800,100.505,80404.0,24.12,0.0,24.12,买入
2025-05-14 09:30:00,511880.XSHG,-800,100.512,80409.6,24.12,0.0,24.12,卖出
2025-05-14 09:30:00,511880.XSHG,800,100.512,80409.6,24.12,0.0,24.12,买入
2025-05-15 09:30:00,511880.XSHG,-800,100.515,80412.0,24.12,0.0,24.12,卖出
2025-05-15 09:30:00,511880.XSHG,800,100.515,80412.0,24.12,0.0,24.12,买入
2025-05-16 09:30:00,511880.XSHG,-800,100.53,80424.0,24.13,0.0,24.13,卖出
2025-05-16 09:30:00,511880.XSHG,800,100.53,80424.0,24.13,0.0,24.13,买入
2025-05-19 09:30:00,511880.XSHG,-800,100.532,80425.59999999999,24.13,0.0,24.13,卖出
2025-05-19 09:30:00,511880.XSHG,800,100.532,80425.59999999999,24.13,0.0,24.13,买入
2025-05-20 09:30:00,511880.XSHG,-800,100.536,80428.8,24.13,0.0,24.13,卖出
2025-05-20 09:30:00,511880.XSHG,800,100.536,80428.8,24.13,0.0,24.13,买入
2025-05-21 09:30:00,511880.XSHG,-800,100.537,80429.6,24.13,0.0,24.13,卖出
2025-05-21 09:30:00,511880.XSHG,800,100.537,80429.6,24.13,0.0,24.13,买入
2025-05-22 09:30:00,511880.XSHG,-800,100.54,80432.0,24.13,0.0,24.13,卖出
2025-05-22 09:30:00,511880.XSHG,800,100.54,80432.0,24.13,0.0,24.13,买入
2025-05-23 09:30:00,511880.XSHG,-800,100.549,80439.20000000001,24.13,0.0,24.13,卖出
2025-05-23 09:30:00,511880.XSHG,800,100.549,80439.20000000001,24.13,0.0,24.13,买入
2025-05-26 09:30:00,511880.XSHG,-800,100.552,80441.6,24.13,0.0,24.13,卖出
2025-05-26 09:30:00,511880.XSHG,800,100.552,80441.6,24.13,0.0,24.13,买入
2025-05-27 09:30:00,511880.XSHG,-800,100.551,80440.8,24.13,0.0,24.13,卖出
2025-05-27 09:30:00,511880.XSHG,800,100.551,80440.8,24.13,0.0,24.13,买入
2025-05-28 09:30:00,511880.XSHG,-800,100.55,80440.0,24.13,0.0,24.13,卖出
2025-05-28 09:30:00,511880.XSHG,800,100.55,80440.0,24.13,0.0,24.13,买入
2025-05-29 09:30:00,511880.XSHG,-800,100.56,80448.0,24.13,0.0,24.13,卖出
2025-05-29 09:30:00,511880.XSHG,800,100.56,80448.0,24.13,0.0,24.13,买入
2025-05-30 09:30:00,511880.XSHG,-800,100.571,80456.8,24.14,0.0,24.14,卖出
2025-05-30 09:30:00,511880.XSHG,800,100.571,80456.8,24.14,0.0,24.14,买入
2025-06-03 09:30:00,511880.XSHG,-800,100.579,80463.2,24.14,0.0,24.14,卖出
2025-06-03 09:30:00,511880.XSHG,800,100.579,80463.2,24.14,0.0,24.14,买入
2025-06-04 09:30:00,511880.XSHG,-800,100.578,80462.40000000001,24.14,0.0,24.14,卖出
2025-06-04 09:30:00,511880.XSHG,800,100.578,80462.40000000001,24.14,0.0,24.14,买入
2025-06-05 09:30:00,511880.XSHG,-800,100.582,80465.59999999999,24.14,0.0,24.14,卖出
2025-06-05 09:30:00,511880.XSHG,800,100.582,80465.59999999999,24.14,0.0,24.14,买入
2025-06-06 09:30:00,511880.XSHG,-800,100.591,80472.79999999999,24.14,0.0,24.14,卖出
2025-06-06 09:30:00,511880.XSHG,800,100.591,80472.79999999999,24.14,0.0,24.14,买入
2025-06-09 09:30:00,511880.XSHG,-800,100.594,80475.2,24.14,0.0,24.14,卖出
2025-06-09 09:30:00,511880.XSHG,800,100.594,80475.2,24.14,0.0,24.14,买入
2025-06-10 09:30:00,511880.XSHG,-800,100.594,80475.2,24.14,0.0,24.14,卖出
2025-06-10 09:30:00,511880.XSHG,800,100.594,80475.2,24.14,0.0,24.14,买入
2025-06-11 09:30:00,511880.XSHG,-800,100.599,80479.2,24.14,0.0,24.14,卖出
2025-06-11 09:30:00,511880.XSHG,800,100.599,80479.2,24.14,0.0,24.14,买入
2025-06-12 09:30:00,511880.XSHG,-800,100.601,80480.8,24.14,0.0,24.14,卖出
2025-06-12 09:30:00,511880.XSHG,800,100.601,80480.8,24.14,0.0,24.14,买入
2025-06-13 09:30:00,511880.XSHG,-800,100.612,80489.59999999999,24.15,0.0,24.15,卖出
2025-06-13 09:30:00,511880.XSHG,800,100.612,80489.59999999999,24.15,0.0,24.15,买入
2025-06-16 09:30:00,511880.XSHG,-800,100.614,80491.2,24.15,0.0,24.15,卖出
2025-06-16 09:30:00,511880.XSHG,800,100.614,80491.2,24.15,0.0,24.15,买入
2025-06-17 09:30:00,511880.XSHG,-800,100.611,80488.8,24.15,0.0,24.15,卖出
2025-06-17 09:30:00,511880.XSHG,800,100.611,80488.8,24.15,0.0,24.15,买入
2025-06-18 09:30:00,511880.XSHG,-800,100.618,80494.4,24.15,0.0,24.15,卖出
2025-06-18 09:30:00,511880.XSHG,800,100.618,80494.4,24.15,0.0,24.15,买入
2025-06-19 09:30:00,511880.XSHG,-800,100.634,80507.2,24.15,0.0,24.15,卖出
2025-06-19 09:30:00,511880.XSHG,800,100.634,80507.2,24.15,0.0,24.15,买入
2025-06-20 09:30:00,511880.XSHG,-800,100.644,80515.20000000001,24.15,0.0,24.15,卖出
2025-06-20 09:30:00,511880.XSHG,800,100.644,80515.20000000001,24.15,0.0,24.15,买入
2025-06-23 09:30:00,511880.XSHG,-800,100.643,80514.4,24.15,0.0,24.15,卖出
2025-06-23 09:30:00,511880.XSHG,800,100.643,80514.4,24.15,0.0,24.15,买入
2025-06-24 09:30:00,511880.XSHG,-800,100.64,80512.0,24.15,0.0,24.15,卖出
2025-06-24 09:30:00,511880.XSHG,800,100.64,80512.0,24.15,0.0,24.15,买入
2025-06-25 09:30:00,511880.XSHG,-800,100.638,80510.40000000001,24.15,0.0,24.15,卖出
2025-06-25 09:30:00,511880.XSHG,800,100.638,80510.40000000001,24.15,0.0,24.15,买入
2025-06-26 09:30:00,511880.XSHG,-800,100.64,80512.0,24.15,0.0,24.15,卖出
2025-06-26 09:30:00,511880.XSHG,800,100.64,80512.0,24.15,0.0,24.15,买入
2025-06-27 09:30:00,511880.XSHG,-800,100.655,80524.0,24.16,0.0,24.16,卖出
2025-06-27 09:30:00,511880.XSHG,800,100.655,80524.0,24.16,0.0,24.16,买入
2025-06-30 09:30:00,511880.XSHG,-800,100.661,80528.8,24.16,0.0,24.16,卖出
2025-06-30 09:30:00,511880.XSHG,800,100.661,80528.8,24.16,0.0,24.16,买入
2025-07-01 09:30:00,511880.XSHG,-800,100.689,80551.2,24.17,0.0,24.17,卖出
2025-07-01 09:30:00,511880.XSHG,800,100.689,80551.2,24.17,0.0,24.17,买入
2025-07-02 09:30:00,511880.XSHG,-800,100.67,80536.0,24.16,0.0,24.16,卖出
2025-07-02 09:30:00,511880.XSHG,800,100.67,80536.0,24.16,0.0,24.16,买入
2025-07-03 09:30:00,511880.XSHG,-800,100.672,80537.59999999999,24.16,0.0,24.16,卖出
2025-07-03 09:30:00,511880.XSHG,800,100.672,80537.59999999999,24.16,0.0,24.16,买入
2025-07-04 09:30:00,511880.XSHG,-800,100.686,80548.8,24.16,0.0,24.16,卖出
2025-07-04 09:30:00,511880.XSHG,800,100.686,80548.8,24.16,0.0,24.16,买入
2025-07-07 09:30:00,511880.XSHG,-800,100.691,80552.8,24.17,0.0,24.17,卖出
2025-07-07 09:30:00,511880.XSHG,800,100.691,80552.8,24.17,0.0,24.17,买入
2025-07-08 09:30:00,511880.XSHG,-800,100.692,80553.59999999999,24.17,0.0,24.17,卖出
2025-07-08 09:30:00,511880.XSHG,800,100.692,80553.59999999999,24.17,0.0,24.17,买入
2025-07-09 09:30:00,511880.XSHG,-800,100.682,80545.6,24.16,0.0,24.16,卖出
2025-07-09 09:30:00,511880.XSHG,800,100.682,80545.6,24.16,0.0,24.16,买入
2025-07-10 09:30:00,511880.XSHG,-800,100.692,80553.59999999999,24.17,0.0,24.17,卖出
2025-07-10 09:30:00,511880.XSHG,800,100.692,80553.59999999999,24.17,0.0,24.17,买入
2025-07-11 09:30:00,511880.XSHG,-800,100.701,80560.79999999999,24.17,0.0,24.17,卖出
2025-07-11 09:30:00,511880.XSHG,800,100.701,80560.79999999999,24.17,0.0,24.17,买入
2025-07-14 09:30:00,511880.XSHG,-800,100.697,80557.6,24.17,0.0,24.17,卖出
2025-07-14 09:30:00,511880.XSHG,800,100.697,80557.6,24.17,0.0,24.17,买入
2025-07-15 09:30:00,511880.XSHG,-800,100.701,80560.79999999999,24.17,0.0,24.17,卖出
2025-07-15 09:30:00,511880.XSHG,800,100.701,80560.79999999999,24.17,0.0,24.17,买入
2025-07-16 09:30:00,511880.XSHG,-800,100.711,80568.8,24.17,0.0,24.17,卖出
2025-07-16 09:30:00,511880.XSHG,800,100.711,80568.8,24.17,0.0,24.17,买入
2025-07-17 09:30:00,511880.XSHG,-800,100.717,80573.6,24.17,0.0,24.17,卖出
2025-07-17 09:30:00,511880.XSHG,800,100.717,80573.6,24.17,0.0,24.17,买入
2025-07-18 09:30:00,511880.XSHG,-800,100.726,80580.8,24.17,0.0,24.17,卖出
2025-07-18 09:30:00,511880.XSHG,800,100.726,80580.8,24.17,0.0,24.17,买入
2025-07-21 09:30:00,511880.XSHG,-800,100.723,80578.4,24.17,0.0,24.17,卖出
2025-07-21 09:30:00,511880.XSHG,800,100.723,80578.4,24.17,0.0,24.17,买入
2025-07-22 09:30:00,511880.XSHG,-800,100.717,80573.6,24.17,0.0,24.17,卖出
2025-07-22 09:30:00,511880.XSHG,800,100.717,80573.6,24.17,0.0,24.17,买入
2025-07-23 09:30:00,511880.XSHG,-800,100.72,80576.0,24.17,0.0,24.17,卖出
2025-07-23 09:30:00,511880.XSHG,800,100.72,80576.0,24.17,0.0,24.17,买入
2025-07-24 09:30:00,511880.XSHG,-800,100.733,80586.40000000001,24.18,0.0,24.18,卖出
2025-07-24 09:30:00,511880.XSHG,800,100.733,80586.40000000001,24.18,0.0,24.18,买入
2025-07-25 09:30:00,511880.XSHG,-800,100.742,80593.6,24.18,0.0,24.18,卖出
2025-07-25 09:30:00,511880.XSHG,800,100.742,80593.6,24.18,0.0,24.18,买入
2025-07-28 09:30:00,511880.XSHG,-800,100.745,80596.0,24.18,0.0,24.18,卖出
2025-07-28 09:30:00,511880.XSHG,800,100.745,80596.0,24.18,0.0,24.18,买入
2025-07-29 09:30:00,511880.XSHG,-800,100.746,80596.8,24.18,0.0,24.18,卖出
2025-07-29 09:30:00,511880.XSHG,800,100.746,80596.8,24.18,0.0,24.18,买入
2025-07-30 09:30:00,511880.XSHG,-800,100.745,80596.0,24.18,0.0,24.18,卖出
2025-07-30 09:30:00,511880.XSHG,800,100.745,80596.0,24.18,0.0,24.18,买入
2025-07-31 09:30:00,511880.XSHG,-800,100.755,80604.0,24.18,0.0,24.18,卖出
2025-07-31 09:30:00,511880.XSHG,800,100.755,80604.0,24.18,0.0,24.18,买入
2025-08-01 09:30:00,511880.XSHG,-800,100.77,80616.0,24.18,0.0,24.18,卖出
2025-08-01 09:30:00,511880.XSHG,800,100.77,80616.0,24.18,0.0,24.18,买入
2025-08-04 09:30:00,511880.XSHG,-800,100.788,80630.4,24.19,0.0,24.19,卖出
2025-08-04 09:30:00,511880.XSHG,800,100.788,80630.4,24.19,0.0,24.19,买入
2025-08-05 09:30:00,511880.XSHG,-800,100.772,80617.6,24.19,0.0,24.19,卖出
2025-08-05 09:30:00,511880.XSHG,800,100.772,80617.6,24.19,0.0,24.19,买入
2025-08-06 09:30:00,511880.XSHG,-800,100.768,80614.4,24.18,0.0,24.18,卖出
2025-08-06 09:30:00,511880.XSHG,800,100.768,80614.4,24.18,0.0,24.18,买入
2025-08-07 09:30:00,511880.XSHG,-800,100.778,80622.40000000001,24.19,0.0,24.19,卖出
2025-08-07 09:30:00,511880.XSHG,800,100.778,80622.40000000001,24.19,0.0,24.19,买入
2025-08-08 09:30:00,511880.XSHG,-800,100.78,80624.0,24.19,0.0,24.19,卖出
2025-08-08 09:30:00,511880.XSHG,800,100.78,80624.0,24.19,0.0,24.19,买入
2025-08-11 09:30:00,511880.XSHG,-800,100.779,80623.2,24.19,0.0,24.19,卖出
2025-08-11 09:30:00,511880.XSHG,700,100.779,70545.3,21.16,0.0,21.16,买入
2025-08-12 09:30:00,511880.XSHG,-700,100.773,70541.09999999999,21.16,0.0,21.16,卖出
2025-08-12 09:30:00,511880.XSHG,700,100.773,70541.09999999999,21.16,0.0,21.16,买入
2025-08-13 09:30:00,511880.XSHG,-700,100.788,70551.59999999999,21.17,0.0,21.17,卖出
2025-08-13 09:30:00,511880.XSHG,700,100.788,70551.59999999999,21.17,0.0,21.17,买入
2025-08-14 09:30:00,511880.XSHG,-700,100.787,70550.90000000001,21.17,0.0,21.17,卖出
2025-08-14 09:30:00,511880.XSHG,700,100.787,70550.90000000001,21.17,0.0,21.17,买入
2025-08-15 09:30:00,511880.XSHG,-700,100.804,70562.8,21.17,0.0,21.17,卖出
2025-08-15 09:30:00,511880.XSHG,700,100.804,70562.8,21.17,0.0,21.17,买入
2025-08-18 09:30:00,511880.XSHG,-700,100.802,70561.40000000001,21.17,0.0,21.17,卖出
2025-08-18 09:30:00,511880.XSHG,700,100.802,70561.40000000001,21.17,0.0,21.17,买入
2025-08-19 09:30:00,511880.XSHG,-700,100.797,70557.9,21.17,0.0,21.17,卖出
2025-08-19 09:30:00,511880.XSHG,700,100.797,70557.9,21.17,0.0,21.17,买入
2025-08-20 09:30:00,511880.XSHG,-700,100.805,70563.5,21.17,0.0,21.17,卖出
2025-08-20 09:30:00,511880.XSHG,700,100.805,70563.5,21.17,0.0,21.17,买入
2025-08-21 09:30:00,511880.XSHG,-700,100.812,70568.4,21.17,0.0,21.17,卖出
2025-08-21 09:30:00,511880.XSHG,700,100.812,70568.4,21.17,0.0,21.17,买入
2025-08-22 09:30:00,511880.XSHG,-700,100.85,70595.0,21.18,0.0,21.18,卖出
2025-08-22 09:30:00,511880.XSHG,700,100.85,70595.0,21.18,0.0,21.18,买入
2025-08-25 09:30:00,511880.XSHG,-700,100.823,70576.09999999999,21.17,0.0,21.17,卖出
2025-08-25 09:30:00,511880.XSHG,700,100.823,70576.09999999999,21.17,0.0,21.17,买入
2025-08-26 09:30:00,511880.XSHG,-700,100.824,70576.8,21.17,0.0,21.17,卖出
2025-08-26 09:30:00,511880.XSHG,700,100.824,70576.8,21.17,0.0,21.17,买入
2025-08-27 09:30:00,511880.XSHG,-700,100.829,70580.29999999999,21.17,0.0,21.17,卖出
2025-08-27 09:30:00,511880.XSHG,700,100.829,70580.29999999999,21.17,0.0,21.17,买入
2025-08-28 09:30:00,511880.XSHG,-700,100.843,70590.1,21.18,0.0,21.18,卖出
2025-08-28 09:30:00,511880.XSHG,700,100.843,70590.1,21.18,0.0,21.18,买入
2025-08-29 09:30:00,511880.XSHG,-700,100.855,70598.5,21.18,0.0,21.18,卖出
2025-08-29 09:30:00,511880.XSHG,700,100.855,70598.5,21.18,0.0,21.18,买入
2025-09-01 09:30:00,511880.XSHG,-700,100.852,70596.40000000001,21.18,0.0,21.18,卖出
2025-09-01 09:30:00,511880.XSHG,700,100.852,70596.40000000001,21.18,0.0,21.18,买入
2025-09-02 09:30:00,511880.XSHG,-700,100.885,70619.5,21.19,0.0,21.19,卖出
2025-09-02 09:30:00,511880.XSHG,700,100.885,70619.5,21.19,0.0,21.19,买入
2025-09-03 09:30:00,511880.XSHG,-700,100.886,70620.2,21.19,0.0,21.19,卖出
2025-09-03 09:30:00,511880.XSHG,700,100.886,70620.2,21.19,0.0,21.19,买入
2025-09-04 09:30:00,511880.XSHG,-700,100.863,70604.1,21.18,0.0,21.18,卖出
2025-09-04 09:30:00,511880.XSHG,700,100.863,70604.1,21.18,0.0,21.18,买入
2025-09-05 09:30:00,511880.XSHG,-700,100.87,70609.0,21.18,0.0,21.18,卖出
2025-09-05 09:30:00,511880.XSHG,700,100.87,70609.0,21.18,0.0,21.18,买入
2025-09-08 09:30:00,511880.XSHG,-700,100.863,70604.1,21.18,0.0,21.18,卖出
2025-09-08 09:30:00,511880.XSHG,700,100.863,70604.1,21.18,0.0,21.18,买入
2025-09-09 09:30:00,511880.XSHG,-700,100.861,70602.7,21.18,0.0,21.18,卖出
2025-09-09 09:30:00,511880.XSHG,700,100.861,70602.7,21.18,0.0,21.18,买入
2025-09-10 09:30:00,511880.XSHG,-700,100.864,70604.8,21.18,0.0,21.18,卖出
2025-09-10 09:30:00,511880.XSHG,700,100.864,70604.8,21.18,0.0,21.18,买入
2025-09-11 09:30:00,511880.XSHG,-700,100.879,70615.3,21.18,0.0,21.18,卖出
2025-09-11 09:30:00,511880.XSHG,700,100.879,70615.3,21.18,0.0,21.18,买入
2025-09-12 09:30:00,511880.XSHG,-700,100.881,70616.7,21.19,0.0,21.19,卖出
2025-09-12 09:30:00,511880.XSHG,700,100.881,70616.7,21.19,0.0,21.19,买入
2025-09-15 09:30:00,511880.XSHG,-700,100.882,70617.40000000001,21.19,0.0,21.19,卖出
2025-09-15 09:30:00,511880.XSHG,700,100.882,70617.40000000001,21.19,0.0,21.19,买入
2025-09-16 09:30:00,511880.XSHG,-700,100.881,70616.7,21.19,0.0,21.19,卖出
2025-09-16 09:30:00,511880.XSHG,700,100.881,70616.7,21.19,0.0,21.19,买入
2025-09-17 09:30:00,511880.XSHG,-700,100.879,70615.3,21.18,0.0,21.18,卖出
2025-09-17 09:30:00,511880.XSHG,700,100.879,70615.3,21.18,0.0,21.18,买入
2025-09-18 09:30:00,511880.XSHG,-700,100.896,70627.2,21.19,0.0,21.19,卖出
2025-09-18 09:30:00,511880.XSHG,700,100.896,70627.2,21.19,0.0,21.19,买入
2025-09-19 09:30:00,511880.XSHG,-700,100.91,70637.0,21.19,0.0,21.19,卖出
2025-09-19 09:30:00,511880.XSHG,700,100.91,70637.0,21.19,0.0,21.19,买入
2025-09-22 09:30:00,511880.XSHG,-700,100.901,70630.7,21.19,0.0,21.19,卖出
2025-09-22 09:30:00,511880.XSHG,700,100.901,70630.7,21.19,0.0,21.19,买入
2025-09-23 09:30:00,511880.XSHG,-700,100.909,70636.3,21.19,0.0,21.19,卖出
2025-09-23 09:30:00,511880.XSHG,700,100.909,70636.3,21.19,0.0,21.19,买入
2025-09-24 09:30:00,511880.XSHG,-700,100.918,70642.6,21.19,0.0,21.19,卖出
2025-09-24 09:30:00,511880.XSHG,700,100.918,70642.6,21.19,0.0,21.19,买入
2025-09-25 09:30:00,511880.XSHG,-700,100.907,70634.9,21.19,0.0,21.19,卖出
2025-09-25 09:30:00,511880.XSHG,700,100.907,70634.9,21.19,0.0,21.19,买入
2025-09-26 09:30:00,511880.XSHG,-700,100.926,70648.2,21.19,0.0,21.19,卖出
2025-09-26 09:30:00,511880.XSHG,700,100.926,70648.2,21.19,0.0,21.19,买入
2025-09-29 09:30:00,511880.XSHG,-700,100.926,70648.2,21.19,0.0,21.19,卖出
2025-09-29 09:30:00,511880.XSHG,700,100.926,70648.2,21.19,0.0,21.19,买入
2025-09-30 09:30:00,511880.XSHG,-700,100.961,70672.7,21.2,0.0,21.2,卖出
2025-09-30 09:30:00,511880.XSHG,700,100.961,70672.7,21.2,0.0,21.2,买入
2025-10-09 09:30:00,511880.XSHG,-700,100.961,70672.7,21.2,0.0,21.2,卖出
2025-10-09 09:30:00,511880.XSHG,700,100.961,70672.7,21.2,0.0,21.2,买入
2025-10-10 09:30:00,511880.XSHG,-700,100.961,70672.7,21.2,0.0,21.2,卖出
2025-10-10 09:30:00,511880.XSHG,700,100.961,70672.7,21.2,0.0,21.2,买入
2025-10-13 09:30:00,511880.XSHG,-700,100.966,70676.2,21.2,0.0,21.2,卖出
2025-10-13 09:30:00,511880.XSHG,700,100.966,70676.2,21.2,0.0,21.2,买入
2025-10-14 09:30:00,511880.XSHG,-700,100.97,70679.0,21.2,0.0,21.2,卖出
2025-10-14 09:30:00,511880.XSHG,700,100.97,70679.0,21.2,0.0,21.2,买入
2025-10-15 09:30:00,511880.XSHG,-700,100.971,70679.7,21.2,0.0,21.2,卖出
2025-10-15 09:30:00,511880.XSHG,700,100.971,70679.7,21.2,0.0,21.2,买入
2025-10-16 09:30:00,511880.XSHG,-700,100.977,70683.90000000001,21.21,0.0,21.21,卖出
2025-10-16 09:30:00,511880.XSHG,700,100.977,70683.90000000001,21.21,0.0,21.21,买入
